,soc_id,lat,lng,Preferred_name,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37
750,28315,-21.66,115.1,Yindjibarndi,32,256,4,128,16,16,16,2,2,1024,2048,8,8,2,32,64,16,8,2,1024,16,2,8192,512,128,512,8192,32,8192,1024,8192,8192,256,1024,1024,128,1024
751,28326,-4.28,152.92,W Nakanai,256,4,64,8192,8192,8192,128,8192,128,128,2048,8,8,32,512,1024,128,8192,2,128,128,8,8192,32,1024,512,8192,512,128,128,8192,128,256,1024,128,16,128
752,28337,44.93,-68.64,Wabanaki,4,4,64,16,2,2,128,2,2,8192,2048,2,8,2,512,8,128,2,16,16,1024,2,8192,512,128,8192,8192,8192,8192,8192,8192,1024,256,128,128,128,128
753,28414,38.98,-114.3,Hualapai,64,4,4,128,16,128,16,2,2,1024,64,8,8,2,512,64,2,8,2,16,128,2,1024,512,128,8192,8192,8192,8192,1024,8192,1024,256,128,16,1024,128
754,28436,59.06,-3.22,Wales,4,2,2,16,2,2,2,2,2,16,64,2,2,2,512,64,128,8,2,128,128,2,1024,32,128,512,8192,8192,8192,16,8192,128,64,128,128,128,16
755,28456,-3.71,141.68,Wape,4,2,2,128,128,2,2,2,2,1024,8192,8,2,2,512,1024,1024,2048,2,16,128,2,8192,32,1024,2,2,32,128,1024,8192,128,64,1024,1024,128,8192
756,28469,-3.71,141.68,Indé (W Apache),32,4,64,128,128,128,128,2,1024,128,2048,8,8,8,512,8,16,2,2,128,1024,2,8192,512,128,8192,8192,32,128,128,128,1024,64,16,16,16,1024
757,28502,8.53,-61.14,Warao,4,2,2,8192,16,2,2,2,2,128,2048,2,2,2,8192,1024,1024,8192,2,1024,1024,2,8192,512,1024,512,8192,512,8192,1024,128,1024,256,128,128,1024,1024
758,28507,12.02,37.3,Weyto,4096,8,32,8192,1024,1024,128,128,1024,1024,64,8192,64,128,512,1024,128,8192,16,128,1024,8192,8192,512,1024,512,8192,512,128,1024,8192,8192,1024,128,128,2,8192
759,28524,39.11,-119.75,Waashiw,32,2,2,128,128,1024,128,8192,2,1024,64,8,2,8,512,64,1024,8192,512,16,1024,2,8192,32,16,8192,8192,512,8192,1024,8192,1024,256,1024,128,128,1024
760,28568,48.85,2.35,Paris,256,2,2,128,128,128,2,2,2,2,64,8,2,2,512,64,128,512,2,128,128,2,8192,32,128,32,8192,8192,8192,2,8192,128,64,16,128,128,16
761,28579,-3.58,143.65,Wewakng,4,2,2,16,2,2,2,2,2,128,8192,2,2,2,32,32,128,32,512,8192,1024,2,128,8,16,2,8192,32,128,128,128,1024,64,16,16,1024,16
762,28667,40.63,-123.06,Wintu,8192,4,4,8192,16,128,16,2,2,1024,64,512,8,2,8192,32,1024,32,2,16,1024,8,128,512,128,8192,8192,512,128,1024,128,1024,64,16,128,128,8192
763,28738,6.83,37.74,Wolaita,1024,8192,8192,8192,1024,1024,8192,16,128,1024,64,512,64,512,512,1024,1024,2048,8192,16,128,8192,8192,2048,128,8192,8192,512,8192,1024,8192,128,256,128,128,128,128
764,28744,14.68,-17.45,Wolof,1024,32,4,16,128,2,8192,2,8192,16,64,2,64,2,8192,1024,1024,8192,16,16,128,2,8192,2048,128,8192,8192,32,8192,16,8192,128,64,16,128,16,128
765,28810,-32.26,28.5,Xhosa,4096,8,2,8192,8192,8192,128,2,2,1024,64,8,64,2,8192,1024,1024,8192,512,1024,128,1024,8192,512,128,8192,8192,512,128,1024,8192,1024,1024,16,128,128,128
766,28821,-32.89,27.42,Xhosa Ngqika,1024,8,64,8192,8192,8192,128,2,2,16,64,8,8,2,8192,1024,8192,2048,2,128,128,256,8192,512,16,8192,8192,512,8192,16,8192,128,1024,8192,128,128,128
767,28826,42.52,87.53,Xibo,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,32,2048,128,8192,16,1024,128,2,128,512,128,512,8192,32,8192,16,2,128,64,128,16,128,128
768,28843,-3.43,-72.22,Yagua,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,32,4,128,256,2,1024,1024,2,8192,8,128,2,8192,512,8192,128,8192,8192,8,2,128,1024,128
769,28865,-54.04,-68.57,Yahgan,4,2,2,16,2,2,2,2,2,1024,2048,2,2,2,512,2048,128,8192,2,16,128,2,1024,32,128,8192,8192,512,128,1024,2,128,64,16,16,128,128
770,28898,62.15,117.63,Yakut,4,2,2,16,2,2,2,2,2,1024,64,2,2,2,512,256,1024,8192,2,16,1024,2,128,2048,128,8192,8192,512,128,1024,2,128,8192,8192,1024,16,128
771,28914,-4.41,140.01,Yali,4096,2,2,8192,1024,1024,2,2,2,1024,2048,8,2,2,512,2048,1024,2048,512,128,1024,1024,8192,512,1024,8192,2,8192,128,1024,8192,128,256,128,1024,16,8192
772,28969,22.81,108.31,Yao,1024,2,2,8192,16,2,2,2,2,128,8192,32,2,2,512,2048,16,2048,512,1024,16,1024,128,32,1024,2,8192,32,2,128,128,128,8,16,128,128,1024
773,28975,9.53,138.11,Yap,64,8,64,128,128,128,128,8192,128,1024,2048,8,8,8,512,128,128,8192,2,16,128,2,1024,512,8192,8192,8192,512,8192,1024,8192,128,64,16,128,16,128
774,28986,27.49,-109.93,Yaqui,4,4,128,16,2,2,16,128,2,128,2048,2,64,128,512,2048,1024,2048,2,128,128,2,8192,512,128,8192,8192,8192,8192,128,8192,1024,256,16,128,128,1024
775,28997,7.01,-67.11,Pumé,256,256,4,128,128,1024,16,2,2,1024,2048,8,8,2,512,64,1024,64,2,128,1024,2,1024,32,16,8192,512,32,8192,1024,8192,128,64,16,128,1024,128
776,29030,7.62,-64.88,So’to,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,1024,1024,2048,2,128,8192,2,1024,32,2,512,8192,2,128,128,128,128,64,2,16,16,1024
777,29085,37.98,-121.86,Yokuts,32,8192,4,128,128,1024,16,2,2,1024,64,8,2048,2,512,32,1024,256,16,128,1024,2,1024,32,128,8192,8192,512,128,1024,128,1024,64,1024,128,128,128
778,29107,7.15,3.67,Yoruba,4096,2,32,8192,1024,1024,8192,8192,8192,128,64,8,64,2,512,4,1024,2,2,1024,1024,2,8192,32,128,8192,8192,512,128,128,8192,1024,256,16,16,16,1024
779,29129,36.7,-97.08,Coyaha,256,4,4,128,8192,128,16,2,2,1024,2048,8,8,2,512,64,1024,8192,16,128,1024,2,1024,32,128,8192,8192,512,128,1024,8192,1024,256,16,16,16,128
780,29145,38.83,99.61,Yugur,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,4096,1024,2048,2,1024,128,2,128,32,16,512,8192,32,128,128,128,1024,64,16,16,128,128
781,29151,66.76,124.12,Yukaghir,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,512,2048,8192,8192,512,128,1024,2,8192,32,16,8192,8192,512,8192,16,2,1024,64,16,16,128,128
782,29217,41.09,-123.68,Olekwo'l,4,2,2,16,2,2,2,2,2,1024,2048,2,2,2,512,4,1024,2048,2,128,1024,2,8192,32,16,8192,8192,512,8192,1024,8192,128,256,128,128,1024,8192
783,29228,12.86,30.21,Zaghawa,256,2,2,1024,16,16,2,2,2,128,2048,32,2,2,512,1024,1024,2048,2,128,128,2,128,512,16,512,8192,512,8192,128,8192,1024,256,16,128,128,1024
784,29288,35.89,136.21,Zen,4,256,128,16,2,2,2,2,2,2,8,2,8,2,512,4096,128,8192,2,2,2,2,8192,32,128,2,8192,512,8192,2,8192,128,2,128,128,1024,128
785,29299,22.81,108.36,Zhuang,64,2,2,8192,128,128,2,2,2,2,8192,8,2,2,512,64,16,256,512,128,128,1024,128,512,1024,2,8192,512,128,2,128,128,64,128,128,128,1024
786,29316,16.75,-92.71,Zinacantan Tzotzil,64,32,32,1024,16,16,8192,128,128,8192,64,8,64,128,32,2048,1024,8192,2,8192,1024,2,8192,512,1024,512,8192,32,8192,8192,8192,128,1024,128,1024,128,8192
787,29360,-28.22,31.46,Zulu,4096,2,4,8192,1024,8192,16,2,2,128,64,8,2,2,8192,4096,128,8192,2,16,1024,256,8192,8,1024,8192,8192,2,128,128,8192,1024,1024,16,16,128,1024
788,29371,35.06,-108.84,A:shiwi (Zuni),64,4,64,128,1024,8192,128,2,2,1024,2048,8,8,8,512,2,16,2,2,1024,1024,2,1024,512,16,8192,8192,512,8192,1024,8192,1024,256,128,128,1024,128
789,30001,8.33,17.76,Sara Daye,8192,4,64,8192,128,8192,128,8192,8192,8192,64,8192,8,8,512,8192,1024,8192,16,128,16,8192,8192,2048,1024,8192,8192,8192,8192,8192,8192,128,8192,1024,8192,16,8192
790,30002,8.69,17.36,Sara Nar,64,32,4096,128,8192,8192,8192,8192,8192,8192,64,8,512,2048,2,4096,1024,8192,2,2,128,2,8192,2048,128,8192,8192,8192,8192,8192,8192,128,256,8192,8192,1024,1024
791,30003,7.81,16.42,Sara Kaba,4096,8192,4096,8192,8192,8192,8192,8192,8192,8192,64,2048,64,2048,512,128,8192,8192,8192,128,128,8192,8192,2048,128,8192,8192,8192,8192,8192,8192,2,256,8192,8192,128,1024
792,30004,8.29,17.11,Sara Gor,4,4,4,16,2,2,8192,2,2,2,512,2,512,2,2,128,1024,8192,2,16,16,2,128,2048,1024,8192,8192,8192,8192,2,128,16,64,128,1024,16,1024
793,30006,8.91,17.85,Sara Madjingaye,256,4,1024,8192,8192,1024,128,8192,8192,1024,64,8,64,8,512,2048,128,8192,2,128,1024,64,8192,512,128,8192,8192,8192,8192,1024,8192,128,256,8192,8192,1024,1024
794,30009,5.94,15.6,Gbaya Bodoe,256,4,4096,128,8192,8192,8192,8192,8192,1024,512,8,512,2048,512,2048,1024,8192,2,8192,1024,2,8192,512,16,8192,8192,8192,8192,1024,8192,16,1024,8192,8192,8192,1024
795,30011,-4.31,36.95,Datooga,256,4,4,128,1024,8192,16,2,2,8192,512,8,8,8,8192,2048,8192,8192,2,1024,128,2,8192,512,128,8192,8192,8192,8192,8192,8192,128,64,1024,8192,1024,8192
796,30013,-19.31,22.44,Khwe,2048,8,4096,128,8192,8192,8192,8192,8192,8192,64,8,512,2048,512,4096,128,8192,2,16,128,2,8192,512,128,8192,8192,8192,2,8192,8192,128,256,8192,8192,1024,8192
797,30015,2.62,14.02,Baka,8192,4,4096,8192,8192,8192,128,8192,8192,8192,512,8192,512,2048,512,8192,8192,8192,512,128,8192,8192,8192,2048,128,8192,8192,8192,8192,8192,8192,16,8192,8192,8192,1024,8192
798,30016,5.78,36.57,Aari,8192,8,64,8192,8192,8192,128,8192,8192,1024,512,8192,512,8,8192,8192,8192,8192,2,8192,128,8192,8192,2048,128,8192,8192,8192,8192,1024,8192,128,1024,8192,8192,8192,8192
799,30019,2.44,37.97,Rendille,4096,2,2,128,8192,8192,2,2,2,8192,64,8,2,2,8192,4096,1024,8192,2,1024,8192,2,8192,512,1024,8192,8192,32,128,8192,8192,1024,1024,1024,8192,16,8192
800,30021,-18.9,47.53,Mikea,8192,2,2,8192,8192,8192,2,2,2,1024,512,8192,2,2,8192,128,8192,8192,2,128,1024,8192,1024,2048,128,8192,8192,8192,128,1024,8192,128,8192,8192,8192,16,8192
801,30022,-8.62,122.21,Sikka,1024,4,64,8192,8192,8192,128,8192,2,16,2048,8,2,8,512,1024,16,8192,2,16,128,8192,128,512,8192,32,8192,32,2,16,8192,16,256,128,8192,16,128
802,30024,10.02,15.12,Tupuri,256,2,2,128,8192,1024,2,2,2,128,64,8,2,2,512,4,128,2,512,128,1024,2,8192,2048,128,8192,8192,8192,8192,128,8192,128,64,128,1024,128,1024
803,30025,10.46,13.61,Mundang,256,4,4,128,8192,8192,16,2,2,128,2048,8,2048,2,512,128,128,2048,16,1024,1024,2,8192,512,1024,8192,8192,8192,8192,128,8192,128,256,8192,128,128,1024
804,30026,10.46,13.6,Ouldeme,8192,8192,8192,8192,8192,8192,8192,8192,8192,8192,64,8192,64,8192,512,8192,8192,8192,512,128,8192,8192,8192,2048,16,8192,8192,8192,8192,8192,8192,128,8192,8192,8192,1024,8192
805,30027,10.69,-61.22,Lopinot,16,8192,32,16,2,2,8192,1024,8192,2,64,2,64,512,512,1024,1024,32,2,1024,128,2,8192,512,1024,512,8192,512,8192,2,8192,128,256,128,1024,128,1024
806,30029,-21.03,167.24,Kanak,8192,4,64,8192,8192,1024,128,8192,128,1024,64,8192,8,8,512,8192,128,8192,16,16,128,8192,8192,2048,128,8192,8192,512,128,1024,8192,128,256,8192,8192,128,8192
807,30030,-4.31,143.04,Bisorio,8192,2,2,8192,8192,8192,2,2,2,8192,2048,8192,2,2,8192,8192,8192,8192,2,1024,8192,8192,8192,2048,8192,32,8192,32,8192,8192,8192,128,8192,1024,8192,2,8192
808,30031,-4.31,143.04,Kaningara,64,8,64,128,8192,1024,128,8192,1024,1024,2048,8,8,8,8192,64,128,8,16,16,128,2,8192,512,1024,8192,8192,32,8192,1024,8192,128,64,1024,1024,128,128
809,30032,-6.41,143.56,Huli,256,2,2,8192,128,128,128,8192,128,8192,8192,8,8,2,512,32,8192,256,2,16,128,64,8192,512,1024,2,512,512,8192,8192,8192,16,2,2,8192,16,16
810,30034,22.79,121.07,Puyuma,64,2,2,128,1024,1024,2,2,2,128,2048,8,2,2,512,64,128,8,2,1024,128,2,8192,512,128,8192,8192,8192,128,128,8192,128,64,1024,8192,128,128
811,30035,4.31,13.5,Bedzan,8192,8,4096,8192,8192,8192,8192,8192,8192,8192,64,8192,64,128,512,8192,8192,8192,512,1024,1024,8192,8192,512,128,8192,8192,8192,2,8192,8192,128,1024,8192,8192,1024,8192
812,30037,-2.69,151.02,Kara,64,2,2,128,128,1024,2,2,2,128,2048,8,2,2,512,8,16,2,2,128,1024,2,1024,2048,128,512,8192,512,128,128,8192,128,256,128,1024,128,128
813,30038,-3.04,151.63,Notsi,64,2,2,128,128,1024,2,2,2,128,64,8,2,2,512,4096,2,2048,512,128,1024,2,8192,512,128,512,8192,512,128,128,8192,1024,8,16,128,128,128
814,30039,-4.28,152.92,Nalik,32,256,64,128,1024,1024,128,8192,1024,128,2048,8,512,8,512,32,16,32,2,128,1024,2,1024,512,128,512,512,512,128,128,8192,128,256,8192,8192,1024,128
815,30040,-5.62,144.25,Enga,256,2,2,128,128,1024,2,2,2,2,8192,8,2,2,512,2048,8192,2,512,16,16,2,8192,512,1024,2,8192,2,8192,2,8192,16,8,128,1024,16,1024
816,30041,-5.23,154.64,Buka,64,8,64,8192,8192,8192,2,8192,2,8192,2048,8,2,8,512,64,128,2048,2,128,8192,1024,8192,512,1024,512,8192,512,128,8192,8192,128,1024,8192,8192,1024,8192
817,30042,1.16,36.66,Samburu Maasai,8192,256,128,8192,1024,8192,1024,16,16,8192,8192,8192,8192,32,8192,2048,8192,8192,2,8192,1024,8,8192,512,1024,8192,2,8192,8192,8192,8192,1024,1024,8192,8192,8192,1024
818,30043,3.62,36.0,Turkana,1024,2,2,128,8192,1024,2,2,2,1024,8192,8,2,2,8192,4096,16,256,2,1024,1024,2,8192,8,1024,2,8192,8192,8192,1024,8192,8192,1024,8192,8192,8192,1024
819,30044,3.12,35.58,El Molo,128,2,2,8192,8192,16,2,2,2,128,8192,32,2,2,8192,2,2,2,16,1024,1024,64,8192,8,8192,2,8192,2,2,128,8192,8192,1024,8192,8192,1024,8192
820,30045,10.52,14.6,Adamawa Fulani,256,4,2,128,128,1024,128,2,2,1024,64,8,2,128,512,2048,1024,8192,16,16,1024,2,8192,32,128,8192,8192,8192,8192,1024,8192,128,8,128,8192,128,1024
821,30046,39.83,16.26,Arbëreshë,32,2,2,8192,128,128,2,2,2,16,8192,8192,2,2,2,NaN,16,NaN,2,1024,128,8,1024,8,1024,2,8192,32,2,16,128,128,64,1024,1024,128,8192
822,30047,40.2,18.3,Salento S Puglia,256,2,2,8192,128,128,2,2,2,16,8192,32,2,2,512,32,2,32,8192,128,128,1024,128,32,1024,2,8192,512,2,16,8192,128,8,16,16,128,16
823,30048,39.96,16.38,Feroleto Antico,4096,2,2,8192,128,128,2,2,2,2,8192,8192,2,2,512,32,128,32,512,1024,128,1024,128,8,1024,2,8192,32,2,2,128,128,256,16,1024,128,128
824,30050,27.53,88.51,Monastic Lama,64,4,256,128,2,128,2,2,2,2,64,8,8192,2,512,4096,2,8192,2,16,16,2,8192,2,16,2,2,512,8192,2,128,8192,8,16,1024,1024,8192
825,30051,40.8,140.38,Tohoku,4,256,4,16,2,2,16,2,2,2,8192,2,8192,2,512,2,2,2,2,128,16,2,2,8,128,2,2,512,2,2,2,16,8,16,128,128,16
826,30052,38.04,138.33,Chubu,4,512,32,16,2,2,8192,128,128,2,2048,2,64,512,512,2,2,256,2,16,16,2,16,512,128,512,8192,512,2,2,8192,2,8,16,1024,128,128
827,30053,34.78,133.52,Chugoku ,256,64,32,128,128,2,128,128,1024,2,2048,8,8192,128,512,32,2,2,16,1024,16,2,2,8,1024,2,512,32,128,2,2,128,2,16,16,16,16
828,30054,35.75,139.7,Kanto,4,2,2,16,2,2,2,2,2,2,2048,2,2,2,512,32,16,512,16,128,16,2,2,32,128,2,8192,512,2,2,8192,128,8,16,128,128,16
829,30055,34.37,133.53,Shikoku,256,8,64,1024,128,16,128,2,2,2,64,32,8,2,512,2,16,2,16,128,16,2,2,32,1024,2,8192,32,2,2,8192,128,8,16,16,128,16
830,30056,33.59,130.44,Kyushu,4,64,4,16,2,2,16,2,2,2,8192,2,8192,2,512,2,2,2,16,128,16,2,2,8,16,2,2,512,2,2,128,1024,8,16,1024,1024,16
831,30058,55.83,24.98,Lithuanian Folk,4,2,2,8192,2,2,2,2,2,128,64,2,2,2,512,64,1024,256,512,128,128,2,8192,512,128,8192,8192,8192,128,2,8192,128,64,1024,8192,128,16
832,30059,-4.26,142.75,Yambon,1024,8,64,8192,1024,128,128,8192,128,128,2048,32,8,8,512,2048,16,2048,16,2,16,8,8192,2048,1024,8192,8192,512,128,128,8192,128,256,128,128,128,1024
833,30060,40.71,-74.0,Harlem 1920s,4,8192,2048,16,2,2,8192,1024,8192,16,64,2,64,128,512,32,128,64,16,8192,8192,2,8192,512,128,512,8192,512,8192,16,8192,128,256,16,128,128,128
834,30061,40.71,-74.0,Harlem 1900s,4,8192,8192,16,2,2,8192,128,8192,1024,64,2,64,512,512,2,8192,2,2,1024,1024,2,8192,512,1024,8192,8192,512,8192,1024,8192,1024,256,128,128,16,1024
835,30063,35.14,-90.04,Memphis Black,4,8192,2048,16,2,2,8192,1024,8192,16,64,2,64,512,512,16,1024,512,2,1024,1024,2,8192,32,1024,8192,8192,512,8192,16,8192,1024,256,1024,1024,16,1024
836,30065,41.02,28.98,Black Sea,4,64,4,16,2,2,16,2,2,2,8192,2,8192,2,512,2,2,256,2,128,16,2,2,512,1024,512,2,2,2,2,2,128,8,2,128,1024,16
837,30067,-14.06,131.98,Jawoyn,32,256,64,128,128,1024,128,128,1024,1024,64,8,64,128,8192,64,128,256,512,128,128,2,1024,512,1024,32,8192,512,8192,1024,128,1024,64,16,128,128,8192
838,30068,-12.03,134.13,Gunbalang,64,256,64,128,128,1024,128,128,1024,128,64,8,64,2048,32,4096,8192,64,2,1024,128,2,1024,512,1024,512,8192,8192,8192,128,8192,128,256,128,128,1024,1024
839,30072,-12.03,134.13,Iwaidja,64,256,64,128,128,1024,8192,1024,8192,1024,64,8,64,2048,32,4096,16,8192,2,1024,128,2,1024,32,1024,8192,8192,32,8192,1024,8192,128,8,16,16,128,1024
840,30073,-11.82,133.18,Kunwinjku,4,512,64,16,2,2,128,128,1024,128,2048,2,8,128,512,4096,128,2048,2,128,128,2,8192,2048,128,8192,8192,512,8192,128,8192,1024,8,2,16,16,1024
841,30074,-14.14,129.31,Magatige,4,4,64,1024,128,1024,128,8192,1024,1024,64,8,8,8,32,4096,16,2048,2,1024,128,2,8192,2048,1024,8192,8192,32,8192,1024,8192,128,256,16,16,16,1024
842,30075,40.56,15.49,Caggiano,4,NaN,64,16,2,2,8192,1024,1024,2,8192,2,64,8192,32,4096,1024,8192,2,128,128,2,16,32,1024,2,2,512,128,2,128,128,64,16,16,16,16
843,30076,-14.52,132.86,Rembarrnga,4,256,64,1024,16,16,16,8192,8192,2,8192,32,8,8,8192,2048,1024,2048,512,1024,16,2,8192,32,16,8192,8192,2,128,2,8192,128,8,16,16,1024,1024
844,30077,-11.52,131.03,Tunuvivi,4,2,2,16,2,2,2,2,2,2,8192,2,2,2,512,1024,128,2048,16,16,16,2,128,512,128,2,8192,32,8192,2,8192,128,8,2,2,128,1024
845,30079,-16.93,146.0,Yidinji,4,4,4,16,2,2,16,2,2,1024,64,2,64,2,512,2048,128,2048,2,16,16,2,128,512,16,8192,8192,32,128,1024,8192,1024,64,16,16,1024,128
846,30080,-12.64,136.15,Yolngu,4,4,64,128,2,2,128,128,1024,128,64,8,8,128,512,2048,16,8192,2,128,128,2,128,512,16,2,8192,32,128,128,8192,128,8,2,16,128,1024
847,30084,-11.38,133.22,Maung,4,2,2,16,2,2,2,2,2,2,8192,2,2,2,2,2048,16,8192,2,2,16,2,8192,32,1024,2,8192,512,8192,2,8192,128,64,2,2,16,1024
848,30085,46.68,-1.13,Vendée,4,2,2,16,2,2,2,2,2,2,64,2,2,2,512,8,128,32,512,128,128,2,1024,512,128,512,8192,512,8192,2,8192,128,64,16,128,128,128
849,30087,38.65,-123.33,Kashia Band Pomo,64,8,64,128,128,128,128,8192,128,1024,64,8,8,8,512,8,8192,8192,2,16,1024,2,8192,32,128,8192,8192,512,8192,1024,128,128,64,16,16,128,1024
850,30088,42.97,47.51,Dagestan,4096,2,2,8192,1024,8192,2,2,2,16,2048,128,2,2,8192,64,128,64,2,128,128,8,8192,512,128,512,8192,512,8192,16,8192,8192,256,16,1024,128,128
851,30090,47.92,23.49,Maramureș,128,8,64,1024,16,16,8192,128,1024,16,2048,32,2048,128,512,2048,128,8192,512,16,128,2,1024,512,8192,2,8192,32,8192,16,128,128,256,128,128,128,8192
852,30095,4.54,116.31,Tagal Murut,64,2,2,8192,128,128,2,2,2,1024,64,8,2,2,512,2048,1024,8192,2,1024,128,2,128,512,128,8192,8192,32,8192,1024,8192,1024,64,16,16,1024,128
853,30097,4.54,116.31,Gaagudju,4,4,4,16,2,2,16,2,2,128,8192,2,8,2,8192,1024,2,8192,2,1024,16,2,128,512,1024,8192,8192,32,8192,128,8192,1024,2,2,16,16,128
854,30098,-9.4,142.69,Saibai Islanders,64,4,4,8192,1024,128,16,2,2,1024,64,8,8,2,512,64,128,256,512,1024,1024,64,8192,512,128,8192,8192,32,128,1024,8192,1024,256,1024,128,1024,1024
855,30099,-9.4,142.69,Tamil People,16,4,32,16,2,2,128,128,8192,2,2048,2,64,512,512,512,16,2,512,128,16,2,16,2048,1024,8192,8192,512,128,2,8192,128,8,16,16,128,16
856,30100,52.16,1.45,Suffolk,256,2,2,128,16,128,2,2,2,2,64,8,2,2,512,64,128,512,512,128,128,2,1024,512,1024,512,8192,8192,8192,2,8192,128,64,128,16,16,128
857,30101,50.8,-0.05,Sussex,64,2,2,8192,1024,1024,2,2,2,2,64,8,2,2,512,64,128,256,512,1024,128,1024,8192,32,128,8192,8192,512,128,2,8192,1024,256,128,16,128,128
858,30103,22.03,98.13,Shan,4,256,128,16,2,2,1024,128,128,2,64,2,64,32,512,128,2,2048,2,1024,128,2,128,32,128,32,512,32,2,2,8192,128,256,8192,8192,1024,128
859,30104,38.5,-122.99,Central Pomo,4,4,4,16,2,2,16,2,2,1024,64,2,8,2,512,2048,1024,32,512,128,128,2,8192,32,128,8192,8192,512,128,1024,2,128,256,16,16,16,128
860,30105,50.66,8.04,Ecclesiatic N Germans,4,2,2,128,8192,8192,2,2,2,8192,8192,8,2,2,512,8,16,8192,2,128,128,2,8192,8,16,2,8192,8192,2,8192,8192,1024,64,1024,1024,8192,8192
861,30106,46.37,11.66,Trentino Alto Adige,256,4,32,8192,1024,8192,8192,1024,8192,1024,64,8,64,128,512,8,1024,64,8192,1024,128,1024,8192,2048,1024,8192,8192,8192,2,1024,8192,128,256,128,1024,16,2
862,30112,43.41,22.12,Serbia,64,2,2,8192,1024,1024,2,2,2,16,8192,8192,2,2,512,2048,128,2048,512,1024,128,8,8192,32,8192,2,2,NaN,NaN,16,128,128,256,128,1024,16,128
863,30134,1.62,35.39,Pokot,256,2,2,128,8192,1024,2,2,2,1024,2048,8,2,2,512,4096,1024,2048,512,128,1024,64,8192,32,16,512,8192,8192,8192,1024,8192,1024,256,8192,8192,1024,1024
864,30163,5.6,-0.18,Ewe,256,8,4096,128,1024,8192,8192,8192,8192,1024,64,8,64,2048,512,4,128,2,512,128,1024,2,8192,512,128,8192,8192,8192,8192,1024,8192,128,256,8192,8192,1024,1024
865,30167,6.74,-1.99,Ashanti,1024,8,4096,8192,1024,1024,8192,8192,8192,128,64,8,64,2048,512,64,128,32,2,128,1024,1024,8192,512,128,8192,8192,8192,8192,128,8192,128,256,8192,8192,1024,1024
866,30174,-0.43,36.95,Gĩkũyũ,256,2,2,128,8192,8192,2,2,2,1024,64,8,2,2,512,64,1024,512,512,16,1024,2,8192,2048,128,8192,8192,8192,8192,1024,8192,128,256,1024,1024,128,1024
867,30175,-2.51,32.91,Sukuma,256,2,2,128,1024,128,2,2,2,128,2048,8,2,2,8192,8,128,2,2,128,1024,2,8192,512,16,8192,8192,8192,8192,128,8192,128,256,8192,8192,1024,1024
868,30176,-11.3,159.79,Mungiki,256,4,64,8192,1024,1024,128,8192,1024,128,2048,8,8,8,512,2048,2,2048,16,128,1024,256,8192,2048,128,8192,8192,8192,8192,128,8192,128,256,8192,8192,1024,128
869,30177,16.56,121.26,Ayta,256,2,2,1024,16,16,2,2,2,8192,8192,8,2,2,8192,2,128,8192,2,1024,1024,2,128,2,128,2,8192,512,128,8192,8192,1024,64,128,128,1024,8192
870,30178,16.56,121.26,Kankanai,64,2,2,128,128,16,2,2,2,128,2048,8,2,2,512,256,128,8192,8192,128,128,2,128,512,16,512,8192,32,128,128,8192,128,64,128,1024,128,1024
871,30180,23.58,121.5,Kavalan,64,2,2,128,8192,1024,2,2,2,128,2048,8,2,2,512,64,128,8192,2,16,128,2,8192,2048,16,8192,8192,512,128,128,8192,128,256,1024,8192,1024,128
872,30181,24.59,121.14,Saisiyat,256,2,2,128,1024,1024,2,2,2,128,8192,8,2,2,512,64,128,2,2,16,1024,2,1024,8,16,2,8192,512,128,128,8192,128,64,1024,1024,1024,128
873,30182,24.02,121.12,Seediq,8192,2,2,8192,1024,8192,2,2,2,1024,64,8192,2,2,2,8192,8192,8192,2,16,1024,8192,8192,2048,128,8192,8192,8192,8192,1024,8192,128,256,8192,1024,128,128
874,30183,24.25,120.72,Pingpu Unspecified,32,2,2,1024,128,16,2,2,2,128,8192,32,2,2,512,2048,16,8192,512,128,16,2,128,32,16,2,8192,32,128,128,8192,128,64,128,1024,128,1024
875,30184,23.85,120.91,Thao-Ngan,64,2,2,128,128,128,2,2,2,128,2048,8,2,2,512,4096,1024,8192,2,128,1024,2,8192,8,128,512,8192,8192,128,128,8192,128,64,8192,8192,1024,1024
876,30185,23.96,120.97,Tsou,256,2,2,8192,1024,1024,2,2,2,128,2048,8,2,2,512,2,16,8192,2,128,1024,2,8192,8,128,8192,8192,8192,128,128,8192,128,256,8192,8192,128,1024
877,30186,22.04,121.54,Yami,64,2,2,1024,1024,16,2,2,2,128,8192,8,2,2,512,2048,2,8192,2,16,16,2,8192,32,128,2,8192,32,8192,128,8192,128,8,16,16,1024,1024
